,n_rep,num_qubits,n_gadgets,method,mapping,cx,pre-cx,broken_chains,steiner_nodes,I-index,doubles,q-corr
3590,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 3, 6, 0, 2, 1]",323,283,52,104,213,8,103
3859,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 6, 5, 0, 3]",324,283,60,104,233,3,99
3993,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 3, 1, 4, 0, 5]",329,283,54,104,226,4,100
4104,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 4, 5, 1, 0, 6]",328,283,55,109,236,6,97
4163,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 5, 2, 1, 0, 4]",323,283,55,103,213,6,106
4256,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 2, 4, 6, 0, 1]",322,283,60,119,241,4,89
4755,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 4, 1, 2, 5, 0]",330,283,57,109,225,4,102
4817,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 5, 3, 1, 4, 0]",323,283,55,102,220,5,104
4818,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 5, 6, 1, 3, 0]",323,283,57,108,226,6,101
4821,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 4, 5, 1, 3, 0]",321,283,57,104,226,7,101
4924,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 5, 6, 4, 1, 0]",326,283,57,110,236,4,96
4925,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 6, 5, 4, 1, 0]",330,283,56,109,218,5,105
5027,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 5, 4, 2, 1, 0]",327,283,53,102,219,7,104
229,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 6, 3, 5, 2]",327,284,56,105,210,5,109
884,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 1, 2, 4, 6, 3]",319,284,60,115,234,4,97
951,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 1, 4, 3, 5, 2]",330,284,55,104,225,4,102
1109,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 2, 6, 1, 5, 4]",328,284,50,100,217,8,105
1115,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 3, 1, 5, 4]",323,284,55,102,231,8,97
1121,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 5, 1, 3, 4]",326,284,56,108,233,5,96
1294,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 4, 2, 1, 3]",329,284,61,116,242,5,93
1320,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 3, 4, 5, 6, 1]",330,284,56,111,220,7,101
1661,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 0, 6, 5, 4, 2]",322,284,59,108,231,6,100
1687,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 0, 1, 3, 6, 5]",319,284,56,109,225,4,101
1724,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 0, 1, 4, 6, 3]",322,284,54,103,222,5,103
1941,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 0, 4, 5, 1, 3]",316,284,55,99,219,8,106
2387,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 3, 0, 5, 4, 2]",323,284,56,105,229,6,100
2701,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 2, 0, 3, 1, 5]",327,284,57,124,231,6,96
2981,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 6, 5, 0, 4, 2]",323,284,61,113,230,3,96
2984,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 3, 4, 0, 6, 2]",331,284,60,112,224,5,99
3002,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 5, 0, 4, 6]",327,284,57,105,233,7,98
3014,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 5, 4, 0, 3, 6]",319,284,51,95,211,9,109
3026,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 2, 5, 0, 4, 6]",327,284,56,108,232,6,99
3264,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 4, 1, 0, 5, 6]",322,284,59,113,242,2,94
3297,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 2, 1, 0, 4, 5]",322,284,51,95,212,8,107
3451,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 5, 2, 0, 1, 3]",322,284,59,113,235,5,96
3526,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 6, 4, 0, 3, 1]",322,284,58,117,221,5,99
3794,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 5, 4, 2, 0, 6]",321,284,55,105,234,8,98
4080,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 4, 5, 1, 0, 6]",327,284,57,109,231,6,99
4105,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 4, 6, 1, 0, 5]",329,284,60,122,244,3,92
4180,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 6, 4, 1, 0, 2]",329,284,54,94,233,6,99
4406,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 4, 3, 2, 6, 0]",312,284,59,117,226,5,97
4541,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 5, 4, 2, 0]",325,284,55,103,229,7,100
4551,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 4, 3, 5, 2, 0]",330,284,59,110,223,5,102
4589,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 1, 6, 5, 4, 0]",325,284,52,100,219,8,105
5016,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 6, 2, 1, 0]",326,284,53,104,219,6,105
5039,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 4, 3, 2, 1, 0]",332,284,58,110,227,6,100
17,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 5, 3, 4]",322,285,55,109,224,4,100
86,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 3, 2, 6]",320,285,59,114,227,5,100
128,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 3, 4, 6]",330,285,56,107,237,7,95
129,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 3, 4, 5]",323,285,51,98,211,8,107
140,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 4, 6, 3]",316,285,51,97,223,9,103
278,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 2, 1, 4, 3, 6]",322,285,59,111,221,3,103
400,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 2, 6, 1, 3, 4]",325,285,56,119,226,2,99
430,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 6, 2, 1, 4, 3]",323,285,55,116,227,3,101
435,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 6, 4, 1, 2, 5]",318,285,55,104,217,5,104
854,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 1, 5, 4, 3, 6]",325,285,54,95,221,7,104
917,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 1, 6, 5, 2, 4]",323,285,57,109,229,3,99
1143,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 4, 2, 1, 3, 5]",323,285,58,108,228,7,99
1168,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 3, 1, 2, 4]",326,285,58,124,229,4,97
1196,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 4, 6, 1, 3, 2]",331,285,56,106,235,5,96
1276,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 5, 6, 2, 1, 4]",330,285,55,109,223,4,102
1317,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 4, 5, 3, 1, 2]",328,285,55,102,217,10,106
1567,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 0, 4, 3, 6, 5]",334,285,53,102,217,5,105
1698,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 0, 1, 5, 6, 3]",317,285,55,98,229,4,101
1726,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 0, 1, 6, 4, 3]",324,285,57,109,230,5,99
1731,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 1, 2, 4, 5]",330,285,53,95,218,7,105
1737,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 1, 2, 4, 5]",324,285,53,97,216,7,105
1779,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 1, 4, 5, 2]",331,285,50,93,211,6,110
1781,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 1, 5, 4, 2]",326,285,54,97,225,6,103
2041,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 0, 4, 6, 5, 1]",334,285,61,117,236,5,93
2285,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 0, 6, 5, 4]",326,285,57,102,220,8,103
2347,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 6, 0, 2, 5, 3]",326,285,57,110,221,6,103
2532,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 5, 0, 1, 3, 6]",333,285,55,99,227,5,101
2534,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 4, 0, 1, 3, 6]",333,285,51,95,211,7,109
2592,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 0, 1, 2, 6]",340,285,54,92,222,6,104
2594,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 0, 1, 2, 6]",340,285,49,90,212,9,109
2630,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 3, 0, 1, 6, 2]",328,285,53,90,213,6,107
2719,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 6, 0, 2, 1, 5]",324,285,56,119,223,6,100
3173,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 1, 2, 0, 5, 4]",322,285,50,93,215,8,106
3179,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 1, 2, 0, 5, 4]",319,285,54,95,219,8,103
3211,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 1, 5, 0, 2, 3]",329,285,59,110,243,5,92
3312,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 1, 0, 2, 6]",327,285,56,95,224,7,103
3333,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 5, 1, 0, 2, 3]",322,285,57,105,236,8,97
3335,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 4, 1, 0, 2, 3]",322,285,55,104,226,7,102
3429,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 5, 0, 1, 3]",331,285,60,113,244,3,93
3710,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 4, 3, 6, 0, 2]",319,285,54,111,220,7,101
3767,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 2, 5, 4, 0, 3]",325,285,47,94,210,9,110
3816,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 4, 5, 6, 0, 2]",326,285,56,100,223,8,104
3950,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 1, 3, 6, 0, 2]",335,285,50,97,213,8,107
4000,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 6, 1, 3, 0, 4]",327,285,52,105,213,5,105
4041,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 4, 1, 2, 0, 5]",331,285,56,111,222,5,102
4064,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 4, 1, 6, 0, 2]",321,285,55,97,223,6,102
4125,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 4, 5, 1, 0, 3]",327,285,53,102,226,6,102
4178,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 6, 1, 0, 2]",320,285,54,92,225,9,103
4203,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 6, 4, 5, 0, 1]",337,285,57,120,228,5,97
4205,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 6, 5, 4, 0, 1]",337,285,53,114,216,6,103
4560,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 1, 4, 5, 6, 0]",316,285,60,108,226,6,101
4689,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 3, 1, 4, 5, 0]",328,285,55,102,214,5,107
4743,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 1, 3, 5, 0]",333,285,60,118,243,5,92
4876,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 6, 2, 1, 4, 0]",326,285,52,104,217,6,106
4951,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 3, 6, 5, 1, 0]",317,285,61,130,236,2,94
5021,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 4, 2, 1, 0]",331,285,52,100,221,6,104
5028,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 3, 6, 2, 1, 0]",330,285,51,105,208,7,108
96,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 5, 6, 2]",327,286,56,107,222,5,103
98,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 4, 6, 2]",327,286,56,110,224,7,102
186,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 5, 2, 6, 3]",326,286,54,100,213,4,108
193,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 4, 6, 2, 5]",329,286,56,108,223,4,101
284,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 2, 1, 4, 6, 3]",324,286,57,109,225,4,102
332,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 4, 1, 6, 2, 3]",318,286,53,105,221,5,104
402,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 2, 5, 1, 6, 3]",326,286,55,97,223,4,103
455,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 5, 4, 1, 2, 3]",326,286,58,108,223,7,103
775,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 4, 3, 2, 6, 5]",332,286,59,122,225,3,97
1001,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 1, 5, 3, 4]",325,286,58,104,231,7,97
1011,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 6, 1, 2, 4, 5]",329,286,49,98,220,8,104
1100,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 5, 4, 1, 6, 3]",324,286,55,94,215,7,108
1192,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 3, 1, 4, 2]",335,286,58,119,229,3,99
1331,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 6, 3, 5, 4, 1]",325,286,52,108,212,8,105
1639,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 0, 3, 6, 2, 5]",331,286,54,114,209,3,107
1704,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 0, 1, 4, 5, 6]",327,286,55,104,226,7,102
1750,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 0, 1, 2, 4, 3]",328,286,60,117,234,4,97
1798,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 0, 1, 4, 3, 2]",329,286,56,115,231,3,98
1805,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 0, 6, 1, 5, 4]",327,286,54,101,224,7,101
1967,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 0, 5, 4, 1, 3]",325,286,50,100,222,7,104
1994,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 0, 4, 2, 1, 6]",321,286,54,98,230,6,100
2222,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 4, 0, 2, 3, 6]",324,286,53,111,219,8,101
2315,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 2, 0, 3, 5, 4]",328,286,53,98,215,10,105
2412,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 0, 5, 3, 6]",329,286,57,102,229,3,100
2418,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 0, 5, 6, 3]",327,286,59,100,231,2,100
2474,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 1, 0, 4, 2, 6]",328,286,56,103,230,5,100
2505,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 1, 0, 4, 5, 2]",335,286,51,95,211,7,109
2553,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 3, 0, 1, 4, 5]",328,286,54,98,216,6,105
2563,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 0, 1, 5, 3]",323,286,61,113,233,4,97
2610,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 0, 1, 2, 3]",333,286,58,102,225,7,101
2885,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 3, 6, 0, 5, 4]",322,286,55,108,220,6,99
2930,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 5, 2, 0, 4, 6]",322,286,58,119,229,7,96
3038,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 4, 0, 3, 6]",327,286,55,106,222,6,102
3121,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 1, 4, 0, 6, 5]",325,286,55,110,227,5,100
3189,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 1, 2, 0, 5, 3]",326,286,57,107,234,7,98
3285,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 4, 1, 0, 5, 3]",327,286,57,101,232,3,99
3315,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 4, 1, 0, 2, 5]",334,286,54,103,222,5,103
3334,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 4, 1, 0, 2, 3]",329,286,57,106,236,5,96
3501,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 4, 5, 0, 3, 1]",331,286,58,113,226,6,98
3664,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 6, 2, 3, 0, 4]",330,286,57,119,226,4,96
3692,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 4, 6, 2, 0, 3]",324,286,55,113,225,8,99
3793,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 4, 6, 2, 0, 5]",330,286,57,115,232,5,98
3922,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 1, 6, 2, 0, 4]",328,286,54,110,217,7,103
3972,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 5, 1, 3, 0, 6]",330,286,55,104,231,7,99
4029,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 1, 5, 0, 3]",327,286,56,107,244,5,93
4131,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 2, 4, 1, 0, 5]",332,286,59,112,224,2,102
4181,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 4, 1, 0, 2]",331,286,52,90,215,7,108
4515,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 4, 2, 5, 0]",328,286,59,112,241,3,94
4706,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 5, 1, 4, 6, 0]",328,286,57,104,237,4,96
4729,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 2, 1, 6, 5, 0]",328,286,57,120,237,3,96
4732,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 2, 1, 6, 4, 0]",327,286,52,103,223,7,103
4811,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 3, 5, 1, 4, 0]",331,286,56,101,214,5,107
4955,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 3, 5, 4, 1, 0]",327,286,56,108,219,6,104
4993,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 6, 2, 5, 1, 0]",319,286,61,120,233,3,98
5019,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 4, 5, 2, 1, 0]",327,286,52,103,217,7,106
24,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 4, 5, 6]",328,287,61,115,235,5,96
50,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 2, 4, 6]",341,287,61,119,239,4,94
110,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 3, 6, 2]",329,287,57,112,216,5,106
180,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 5, 2, 3, 6]",323,287,57,102,221,4,103
203,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 3, 5, 2, 4]",322,287,59,115,230,4,97
383,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 6, 5, 1, 4, 3]",327,287,56,103,229,4,100
438,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 3, 5, 1, 2, 6]",329,287,55,94,223,6,102
588,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 3, 6, 1, 2]",329,287,50,95,206,9,111
714,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 6, 3, 2, 1]",326,287,54,109,214,7,103
788,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 5, 4, 2, 6, 3]",328,287,57,116,221,4,101
923,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 1, 3, 5, 2, 4]",331,287,59,113,233,4,96
1083,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 3, 6, 1, 4, 5]",323,287,53,99,207,8,110
1116,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 2, 5, 1, 3, 6]",327,287,56,100,221,6,102
1153,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 4, 6, 1, 2, 5]",334,287,49,99,220,7,104
1285,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 6, 3, 2, 1, 5]",323,287,54,115,221,6,101
1739,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 1, 2, 5, 4]",330,287,54,98,209,7,108
1844,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 0, 4, 1, 6, 3]",329,287,52,99,210,6,109
1883,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 5, 1, 2, 4]",330,287,58,106,231,4,97
1997,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 5, 2, 1, 4]",324,287,57,104,219,4,104
2002,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 0, 6, 2, 1, 4]",336,287,53,114,215,6,104
2145,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 4, 5, 2, 1]",324,287,52,104,205,8,108
2156,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 0, 6, 3, 2, 1]",319,287,53,107,211,8,104
2320,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 0, 6, 3, 4]",327,287,56,119,223,6,100
2358,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 3, 0, 5, 2, 6]",325,287,57,108,223,3,101
2409,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 1, 0, 3, 4, 5]",321,287,53,90,213,6,107
2445,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 1, 0, 4, 5, 3]",336,287,49,90,212,9,109
2537,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 5, 0, 1, 3, 4]",323,287,59,104,232,2,97
3034,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 3, 0, 6, 4]",323,287,55,119,235,6,94
3060,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 2, 0, 3, 6]",328,287,56,103,219,5,103
3195,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 1, 4, 0, 2, 5]",334,287,52,99,210,6,109
3220,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 1, 6, 0, 4, 2]",331,287,57,105,231,6,100
3225,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 1, 4, 0, 5, 2]",327,287,53,97,219,4,105
3384,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 4, 5, 0, 1, 6]",331,287,55,110,234,5,98
3386,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 5, 4, 0, 1, 6]",331,287,51,105,218,7,106
3389,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 6, 5, 0, 1, 4]",336,287,58,109,231,2,98
3395,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 3, 5, 0, 1, 4]",328,287,58,108,229,3,98
3437,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 2, 0, 1, 4]",325,287,55,105,219,4,104
3636,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 2, 5, 3, 0, 6]",332,287,59,115,227,4,97
3771,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 2, 4, 0, 5]",327,287,56,107,228,4,100
3809,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 5, 3, 2, 0, 4]",324,287,58,110,229,7,98
3930,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 1, 6, 2, 0, 3]",333,287,50,100,217,8,105
3956,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 1, 6, 3, 0, 2]",333,287,53,99,207,8,110
3986,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 5, 1, 4, 0, 6]",333,287,54,102,228,5,101
4053,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 5, 1, 2, 0, 3]",321,287,53,104,228,10,101
4061,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 1, 4, 0, 2]",334,287,54,93,221,6,105
4107,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 6, 4, 1, 0, 5]",326,287,58,116,234,3,97
4157,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 2, 1, 0, 4]",326,287,55,101,215,5,106
4170,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 2, 1, 0, 3]",326,287,53,103,215,7,106
4194,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 3, 1, 0, 2]",327,287,54,98,218,7,104
4195,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 5, 3, 1, 0, 2]",324,287,56,104,236,6,95
4213,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 6, 3, 5, 0, 1]",334,287,59,128,236,3,93
4335,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 6, 4, 3, 5, 0]",334,287,56,113,232,4,94
4412,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 4, 6, 2, 3, 0]",326,287,58,117,228,6,96
4427,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 3, 5, 4, 2, 0]",327,287,53,111,218,7,101
4490,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 5, 2, 4, 6, 0]",328,287,58,109,243,4,93
4624,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 1, 2, 3, 4, 0]",323,287,55,109,225,5,100
